"","id","company","text","capitalusd","capitalpound","capitalfr","capitalpeso","minerals","owns","owned","doutput","technology","incor","name","role","lastname","middlename","firstname","simpname","loc","lon","lat"
"1630",1662,"cia. restauradora del mineral de vetagrande s. a.","location, vetagrande, zac, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vetagrande zac",-102.5558806,22.8340177
"1631",1663,"cia. restauradora del mineral de vetagrande s. a.","p. o., apartado 29, zacatecas, zac., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"apartado zacatecas zac",-102.5832539,22.7709249
"1632",1664,"cia. restauradora del mineral de vetagrande s. a.","apartado 972. the properties of this company are leased to the cia. Minera y beneficiadora del notre, s. a. who subleased the zinc-lead properties to the cia. Min. de peñoles, s. a. see zacatecas unit of the cia. Min. de peñoles, s. a. the silicious properties are leased to the pittsburgh vetagrande mining co. zacatecas, zac. henry wyman, grl. mgr.",NA,NA,NA,NA,NA,"apartado 972. the properties of this company are leased to the cia. Minera y beneficiadora del notre, s. a. who subleased the zinc-lead properties to the cia. Min. de peñoles, s. a. see zacatecas unit of the cia. Min. de peñoles, s. a. the silicious properties are leased to the pittsburgh vetagrande mining co. zacatecas, zac. henry wyman, grl. mgr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1633",1664,"cia. restauradora del mineral de vetagrande s. a.","mexico city office, edificio boker, apartado 972. the properties of this company are leased to the cia. Minera y beneficiadora del notre, s. a. who subleased the zinc-lead properties to the cia. Min. de peñoles, s. a. see zacatecas unit of the cia. Min. de peñoles, s. a. the silicious properties are leased to the pittsburgh vetagrande mining co. zacatecas, zac. henry wyman, grl. mgr., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wyman grl mgr",-102.5832539,22.7709249
"1634",1665,"cia. restauradora del mineral de vetagrande s. a.","president, lic. rodolfo f . villalpando, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lic. rodolfo f . villalpando","president","villalpando",NA,"lic","villalpando, l","mexico df",-99.133208,19.4326077
"1635",1667,"moctezuma mining co.","see special information (end of mining list.)",NA,NA,NA,NA,NA,"see special information (end of mining list.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1636",1667,"moctezuma mining co.","location, sombrerete, c/o cia. Min. asarco, s. a., see special information (end of mining list.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"of mining list",-102.5832539,22.7709249
"1637",1669,"palenque mining co. s. a.","organized, in 1924 in mexico., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, in 1924 in mexico., ",NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1638",1670,"palenque mining co. s. a.","$77,000 u. s. c.","$77,000 u. s. c.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1639",1671,"palenque mining co. s. a.","location, district of vetagrande, zac., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"of vetagrande zac",-102.5552954,22.8337991
"1640",1672,"palenque mining co. s. a.","p. o., zacatecas, zac., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"o zacatecas zac",-102.5832539,22.7709249
"1641",1673,"palenque mining co. s. a.","mexico city office, edifitio cidosa room 305 & 306, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"edifitio cidosa room",-97.1096943,18.8347374
"1642",1674,"palenque mining co. s. a.","silver gold.",NA,NA,NA,NA,"silver gold.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1643",1675,"palenque mining co. s. a.","mill, in construction, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in construction",-94.7348627,37.0250145
"1644",1676,"palenque mining co. s. a.","flotation, ",NA,NA,NA,NA,NA,NA,NA,NA,"flotation",NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1645",1677,"palenque mining co. s. a.","daily output, 30 metric tons ., ",NA,NA,NA,NA,NA,NA,NA,"30 metric tons .",NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1646",1678,"palenque mining co. s. a.","president, jose c. camu, mexico, d. f., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jose c. camu, mexico, d. f.","president",NA,NA,"jose",NA,"zacatecas",-102.5832539,22.7709249
"1647",1679,"palenque mining co. s. a.","vice pres, lic. gilberto ramos morales., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lic. gilberto ramos morales.","vice pres",NA,NA,"lic",NA,"zacatecas",-102.5832539,22.7709249
"1648",1680,"palenque mining co. s. a.","ser. treas., ing. S. casias y cruz, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ing. S. casias y cruz","ser. treas.","cruz",NA,"ing","cruz, i","zacatecas",-102.5832539,22.7709249
"1649",1681,"palenque mining co. s. a.","superintendent, juan balanzategui, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"juan balanzategui","superintendent","balanzategui",NA,"juan","balanzategui, j","zacatecas zac",-102.5832539,22.7709249
"1650",1682,"palenque mining co. s. a.","foreman, s. moya gomez, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s. moya gomez","foreman","gomez",NA,"s","gomez, s","zacatecas zac",-102.5832539,22.7709249
"1651",1684,"pittsburg bote mining co. s. a.","organized, on september 10, 1925, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, on september 10, 1925, ",NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1652",1685,"pittsburg bote mining co. s. a.","location, el bote, zac, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"el bote zac",-102.6051719,22.7784799
"1653",1686,"pittsburg bote mining co. s. a.","p. o., apartado 7, zacatecas, zac, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"apartado zacatecas zac",-102.5832539,22.7709249
"1654",1687,"pittsburg bote mining co. s. a.","foreign office, 702 oliver bdg. pittsburgh, pa., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bdg pittsburgh pa",-79.9958864,40.4406248
"1655",1688,"pittsburg bote mining co. s. a.","gold, silver, lead",NA,NA,NA,NA,"gold, silver, lead",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1656",1688,"pittsburg bote mining co. s. a.","this co. owns the bote mine.",NA,NA,NA,NA,NA,"this co. owns the bote mine.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1657",1689,"pittsburg bote mining co. s. a.","mill name, el bote, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"name el bote",-102.5832539,22.7709249
"1658",1690,"pittsburg bote mining co. s. a.","mill location, el bote, zac, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"el bote zac",-102.6051719,22.7784799
"1659",1691,"pittsburg bote mining co. s. a.","concentration and cyanidation., ",NA,NA,NA,NA,NA,NA,NA,NA,"concentration and cyanidation.",NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1660",1692,"pittsburg bote mining co. s. a.","this company is subsidiary of the carnegie metals co.",NA,NA,NA,NA,NA,"this company is subsidiary of the carnegie metals co.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1661",1692,"pittsburg bote mining co. s. a.","daily output, 300 metric tons, ",NA,NA,NA,NA,NA,NA,NA,"300 metric tons",NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1662",1693,"pittsburg bote mining co. s. a.","president, j. h. sanford, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. h. sanford","president","sanford",NA,"j","sanford, j","zacatecas",-102.5832539,22.7709249
"1663",1694,"pittsburg bote mining co. s. a.","vice pres, henry wyman, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"henry wyman","vice pres","wyman",NA,"henry","wyman, h","zacatecas zac",-102.5832539,22.7709249
"1664",1695,"pittsburg bote mining co. s. a.","secr. & treas., g. f. kinney, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"g. f. kinney","secr. & treas.","kinney",NA,"g","kinney, g","zacatecas",-102.5832539,22.7709249
"1665",1696,"pittsburg bote mining co. s. a.","attorney, g. borrego, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"g. borrego","attorney","borrego",NA,"g","borrego, g","zacatecas",-102.5832539,22.7709249
"1666",1697,"pittsburg bote mining co. s. a.","grl. mgr., henry wyman, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"henry wyman","grl. mgr.","wyman",NA,"henry","wyman, h","zacatecas zac",-102.5832539,22.7709249
"1667",1698,"pittsburg bote mining co. s. a.","business mgr., henry wyman, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"henry wyman","business mgr.","wyman",NA,"henry","wyman, h","zacatecas zac",-102.5832539,22.7709249
"1668",1699,"pittsburg bote mining co. s. a.","purch. agt., a.l. launer, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.l. launer","purch. agt.","launer",NA,"a","launer, a","zacatecas",-102.5832539,22.7709249
"1669",1700,"pittsburg bote mining co. s. a.","mine spt., gilbert luna, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gilbert luna","mine spt.","luna",NA,"gilbert","luna, g","zacatecas",-102.5832539,22.7709249
"1670",1701,"pittsburg bote mining co. s. a.","mill spt, j. a. travers., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. a. travers.","mill spt",NA,NA,"j",NA,"zacatecas",-102.5832539,22.7709249
"1671",1702,"pittsburg bote mining co. s. a.","mech. Eng., e . h. heinrichs ., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e . h. heinrichs .","mech. Eng.",NA,NA,"e",NA,"zacatecas",-102.5832539,22.7709249
"1672",1703,"pittsburg bote mining co. s. a.","spt. of power, m . f . kocsis ., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m . f . kocsis .","spt. of power",NA,NA,"m",NA,"zacatecas",-102.5832539,22.7709249
"1673",1705,"pittsburgh veta grande mining co. s. a.","organized, on august 12, 1924, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, on august 12, 1924, ",NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1674",1706,"pittsburgh veta grande mining co. s. a.","$300,000 oro nac.",NA,NA,NA,"$300,000 oro nac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1675",1707,"pittsburgh veta grande mining co. s. a.","location & p. o., apartado 7, zacetecas, zac., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"apartado zacetecas zac",-76.624692,7.882761
"1676",1708,"pittsburgh veta grande mining co. s. a.","foreign office, 702 oliver bdg. pittsburgh, pa., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bdg pittsburgh pa",-79.9958864,40.4406248
"1677",1709,"pittsburgh veta grande mining co. s. a.","silver gold.",NA,NA,NA,NA,"silver gold.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1678",1709,"pittsburgh veta grande mining co. s. a.","this company owns the vetagrande and san acacio mines.",NA,NA,NA,NA,NA,"this company owns the vetagrande and san acacio mines.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1679",1710,"pittsburgh veta grande mining co. s. a.","mill location, vetagrande, zac., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vetagrande zac",-102.5558806,22.8340177
"1680",1711,"pittsburgh veta grande mining co. s. a.","cyanide plant and crushing., ",NA,NA,NA,NA,NA,NA,NA,NA,"cyanide plant and crushing.",NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1681",1712,"pittsburgh veta grande mining co. s. a.","this co. has two 750 h. p. nordberg diesel engines and transmission line 4.5 miles long. Has expended $2.400,000 oro nac. The past eighteen months for equipment.",NA,NA,NA,NA,NA,"this co. has two 750 h. p. nordberg diesel engines and transmission line 4.5 miles long. Has expended $2.400,000 oro nac. The past eighteen months for equipment.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1682",1712,"pittsburgh veta grande mining co. s. a.","daily output, 750 metric tons., ",NA,NA,NA,NA,NA,NA,NA,"750 metric tons.",NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1683",1713,"pittsburgh veta grande mining co. s. a.","president, j. h. sanford, pittsburgh, pa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. h. sanford","president","sanford",NA,"j","sanford, j","pittsburgh pa",-79.9958864,40.4406248
"1684",1714,"pittsburgh veta grande mining co. s. a.","vice pres, henry wyman, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"henry wyman","vice pres","wyman",NA,"henry","wyman, h","zacatecas zac",-102.5832539,22.7709249
"1685",1715,"pittsburgh veta grande mining co. s. a.","ser. treas., g. f. kinney, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"g. f. kinney","ser. treas.","kinney",NA,"g","kinney, g","zacatecas",-102.5832539,22.7709249
"1686",1716,"pittsburgh veta grande mining co. s. a.","attorney, g. borrego, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"g. borrego","attorney","borrego",NA,"g","borrego, g","zacatecas",-102.5832539,22.7709249
"1687",1717,"pittsburgh veta grande mining co. s. a.","grl. mgr., henry wyman, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"henry wyman","grl. mgr.","wyman",NA,"henry","wyman, h","zacatecas zac",-102.5832539,22.7709249
"1688",1718,"pittsburgh veta grande mining co. s. a.","business mgr., g. f. kinney, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"g. f. kinney","business mgr.","kinney",NA,"g","kinney, g","zacatecas zac",-102.5832539,22.7709249
"1689",1719,"pittsburgh veta grande mining co. s. a.","director grl, henry wyman, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"henry wyman","director grl","wyman",NA,"henry","wyman, h","zacatecas zac",-102.5832539,22.7709249
"1690",1720,"pittsburgh veta grande mining co. s. a.","purch. agt., a.l. launer, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.l. launer","purch. agt.","launer",NA,"a","launer, a","zacatecas zac",-102.5832539,22.7709249
"1691",1721,"pittsburgh veta grande mining co. s. a.","grl. spt., e. l. shera, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e. l. shera","grl. spt.","shera",NA,"e","shera, e","zacatecas zac",-102.5832539,22.7709249
"1692",1722,"pittsburgh veta grande mining co. s. a.","mine spt., g. r. tingle, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"g. r. tingle","mine spt.","tingle",NA,"g","tingle, g","zacatecas zac",-102.5832539,22.7709249
"1693",1723,"pittsburgh veta grande mining co. s. a.","ming. eng., gilbert luna, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gilbert luna","ming. eng.","luna",NA,"gilbert","luna, g","zacatecas zac",-102.5832539,22.7709249
"1694",1724,"pittsburgh veta grande mining co. s. a.","spt. of power, m . f . kocsis ., zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m . f . kocsis .","spt. of power",NA,NA,"m",NA,"zacatecas zac",-102.5832539,22.7709249
"1695",1725,"pittsburgh veta grande mining co. s. a.","master mech., e. h. heindrichs, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e. h. heindrichs","master mech.","heindrichs",NA,"e","heindrichs, e","zacatecas zac",-102.5832539,22.7709249
"1696",1726,"pittsburgh veta grande mining co. s. a.","grl. foreman, j. lamb, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. lamb","grl. foreman","lamb",NA,"j","lamb, j","zacatecas zac",-102.5832539,22.7709249
"1697",1728,"santa rosa mining co. ltd.","organized, in london on nobember 24 1910, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, in london on nobember 24 1910, ",NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1698",1729,"santa rosa mining co. ltd.","l. 150,000",NA,"l. 150,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1699",1730,"santa rosa mining co. ltd.","location, santa rosa, zac, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"santa rosa zac",-122.675025,38.2565359
"1700",1731,"santa rosa mining co. ltd.","p. o., apartado 12, concepcion del oro, zac, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"del oro zac",-101.4190314,24.6145142
"1701",1732,"santa rosa mining co. ltd.","gold, silver, lead",NA,NA,NA,NA,"gold, silver, lead",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1702",1733,"santa rosa mining co. ltd.","mill location, santa rosa, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"santa rosa",-122.7140548,38.440429
"1703",1734,"santa rosa mining co. ltd.","mill p. o. address, apartado 12, concepcion del oro, zac, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"del oro zac",-101.4190314,24.6145142
"1704",1736,"santa rosa mining co. ltd.","table concentration cyanidation., ",NA,NA,NA,NA,NA,NA,NA,NA,"table concentration cyanidation.",NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1705",1737,"santa rosa mining co. ltd.","this co. is subsidiary of el oro mining & railway co. ltd.",NA,NA,NA,NA,NA,"this co. is subsidiary of el oro mining & railway co. ltd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1706",1737,"santa rosa mining co. ltd.","daily output, 70 metric tons., ",NA,NA,NA,NA,NA,NA,NA,"70 metric tons.",NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1707",1741,"santa rosa mining co. ltd.","chairman, r. t. bayliss, london, e. c.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"r. t. bayliss","chairman","bayliss",NA,"r","bayliss, r","london e c",-0.1319797,51.5287743
"1708",1742,"santa rosa mining co. ltd.","grl. mgr., a. f. main, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a. f. main","grl. mgr.","main",NA,"a","main, a","mexico df",-99.133208,19.4326077
"1709",1744,"santa rosa mining co. ltd.","grl. spt., w. g. wasteneys, concepcion del oro, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w. g. wasteneys","grl. spt.","wasteneys",NA,"w","wasteneys, w","del oro zac",-101.4190314,24.6145142
"1710",1745,"santa rosa mining co. ltd.","mining eng, r. moreno, concepcion del oro, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"r. moreno","mining eng","moreno",NA,"r","moreno, r","del oro zac",-101.4190314,24.6145142
"1711",1747,"shannon coppe r co. of mexico s. a.","location p. o., chalchihuites, zac., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chalchihuites zac",-103.8809881,23.4758302
"1712",1748,"shannon coppe r co. of mexico s. a.","grl. mgr., j. w. bennie, c/o sombrerete mining co.,, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. w. bennie","grl. mgr.","bennie",NA,"j","bennie, j","mining co zac",-102.5832539,22.7709249
"1713",1750,"zacatecas mining corp.","location, vetagrande district, zac., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vetagrande district zac",-102.5558806,22.8340177
"1714",1751,"zacatecas mining corp.","p. o., zacatecas, zac., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"o zacatecas zac",-102.5832539,22.7709249
"1715",1752,"zacatecas mining corp.","manager, e. p. palmer, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e. p. palmer","manager","palmer",NA,"e","palmer, e","zacatecas zac",-102.5832539,22.7709249
"1716",1755,"the mazapil copper co ltd.","location & p. o., concepcion del oro, zac., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"del oro zac",-101.4190314,24.6145142
"1717",1756,"the mazapil copper co ltd.","grl. Mines spt., w. whyte, concepcion del oro, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w. whyte","grl. Mines spt.","whyte",NA,"w","whyte, w","del oro zac",-101.4190314,24.6145142
"1718",1757,"the mazapil copper co ltd.","smelter spt., t. w. cavers, concepcion del oro, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t. w. cavers","smelter spt.","cavers",NA,"t","cavers, t","del oro zac",-101.4190314,24.6145142
"1719",1763,"the mexican corporation s. a.","organized, on october 7th 1919, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, on october 7th 1919, ",NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1720",1764,"the mexican corporation s. a.","l. 1. 000,000",NA,"l. 1. 000,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1721",1765,"the mexican corporation s. a.","main office, fresnillo, zac., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"office fresnillo zac",-102.8755822,23.1742764
"1722",1766,"the mexican corporation s. a.","mexico city office, gante 1., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"city office gante",3.7252313,51.0545294
"1723",1768,"the mexican corporation s. a.","foreign office, 1 london wall bdgs, london, e. c. 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"london e c",-0.1319797,51.5287743
"1724",1769,"the mexican corporation s. a.","gold, silver, lead, zinc, copper",NA,NA,NA,NA,"gold, silver, lead, zinc, copper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1725",1769,"the mexican corporation s. a.","this company is associated with cia. De santa gertrudis, s. a.",NA,NA,NA,NA,NA,"this company is associated with cia. De santa gertrudis, s. a.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1726",1772,"the mexican corporation s. a.","mill location, fresnillo, zac., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresnillo zac",-102.8687414,23.1777586
"1727",1773,"the mexican corporation s. a.","cyanidation., ",NA,NA,NA,NA,NA,NA,NA,NA,"cyanidation.",NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1728",1775,"the mexican corporation s. a.","chairman, f. w. baker, london, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f. w. baker","chairman","baker",NA,"f","baker, f","london",-0.1277583,51.5073509
"1729",1776,"the mexican corporation s. a.","secretary, b. j. silbert, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b. j. silbert","secretary","silbert",NA,"b","silbert, b","mexico df",-99.133208,19.4326077
"1730",1777,"the mexican corporation s. a.","grl. mgr., hugh rose, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hugh rose","grl. mgr.","rose",NA,"hugh","rose, h","mexico df",-99.133208,19.4326077
"1731",1778,"the mexican corporation s. a.","manager, s. n. cook, fresnillo, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s. n. cook","manager","cook",NA,"s","cook, s","fresnillo zac",-102.8687414,23.1777586
"1732",1779,"the mexican corporation s. a.","purch. agt., c. e. prior, fresnillo, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c. e. prior","purch. agt.","prior",NA,"c","prior, c","fresnillo zac",-102.8687414,23.1777586
"1733",1780,"the mexican corporation s. a.","mill spt., j. s. butler, fresnillo, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. s. butler","mill spt.","butler",NA,"j","butler, j","fresnillo zac",-102.8687414,23.1777586
"1734",1781,"the mexican corporation s. a.","geologist, max. m. dixon, pachuca, hgo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"max. m. dixon","geologist","dixon",NA,"max","dixon, m","pachuca hgo",-98.7591311,20.1010608
"1735",1782,"the mexican corporation s. a.","chief eng., a. livingston, fresnillo, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a. livingston","chief eng.","livingston",NA,"a","livingston, a","fresnillo zac",-102.8687414,23.1777586
"1736",1783,"the mexican corporation s. a.","mech. eng., h. t. colson, fresnillo, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"h. t. colson","mech. eng.","colson",NA,"h","colson, h","fresnillo zac",-102.8687414,23.1777586
"1737",1784,"the mexican corporation s. a.","metal. eng., s. b. mccluskey, fresnillo, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s. b. mccluskey","metal. eng.","mccluskey",NA,"s","mccluskey, s","fresnillo zac",-102.8687414,23.1777586
"1738",1785,"the mexican corporation s. a.","spt. of power, c. e. colson, fresnillo, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c. e. colson","spt. of power","colson",NA,"c","colson, c","fresnillo zac",-102.8687414,23.1777586
"1739",1786,"the mexican corporation s. a.","see also : teziutlan (puebla) unit. Teziutlan copper co.",NA,NA,NA,NA,NA,"see also : teziutlan (puebla) unit. Teziutlan copper co.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1740",1786,"the mexican corporation s. a.","master mech., e. hindrichs, fresnillo, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e. hindrichs","master mech.","hindrichs",NA,"e","hindrichs, e","fresnillo zac",-102.8687414,23.1777586
"1741",1790,"the sombrerete mining co.","c/o a. s. & r. co. see special information (end of mining list.)",NA,NA,NA,NA,NA,"c/o a. s. & r. co. see special information (end of mining list.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249
"1742",1790,"the sombrerete mining co.","location, sombrerete, zac., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sombrerete zac",-103.6391657,23.6342457
