"","id","type","source","year","simpname","lastname","firstname","middlename","nationality","edu","prof","org","loc","lon","lat"
"1899","rs2742","alumni","rsm",1896,"iervis, i c","iervis","il","cav",NA,NA,"lecturer","royal school mine",NA,NA,NA
"1900","rs2743","alumni","rsm",1896,"iervis, i c","iervis","il","cav",NA,NA,"died",NA,"college died july th",NA,NA
"1901","rs2744","alumni","rsm",1880,"johns, j h","johns","john","henry",NA,"mining","student","royal school of mines","london",-0.1277583,51.5073509
"1902","rs2747","alumni","rsm",1896,"johns, j h","johns","john","henry",NA,"mining","superintendent","nine reefs gold mining co",NA,NA,NA
"1903","rs2748","alumni","rsm",1896,"johns, j h","johns","john","henry",NA,"mining","manager","the ferreira gold mine","india",78.96288,20.593684
"1904","rs2749","alumni","rsm",1896,"johns, j h","johns","john","henry",NA,"mining","engineer","exploration and gold mining co","worcester",-71.8022934,42.2625932
"1905","rs2750","alumni","rsm",1896,"johns, j h","johns","john","henry",NA,"mining","manager","december 94 general",NA,NA,NA
"1906","rs2752","alumni","rsm",1896,"johns, j h","johns","john","henry",NA,"mining",NA,"ferretra gold m1n1nc co ltd",NA,NA,NA
"1907","rs2753","alumni","rsm",1896,"johns, j h","johns","john","henry",NA,"mining",NA,NA,"rand club j",28.041293,-26.2058915
"1908","rs2755","alumni","rsm",1896,"johns, j h","johns","john","henry",NA,"mining",NA,NA,NA,NA,NA
"1909","rs2756","alumni","rsm",1888,"johnson, r r","johnson","robert","r",NA,"metallurgy",NA,"royal school of mines","london",-0.1277583,51.5073509
"1910","rs2758","alumni","rsm",1896,"johnson, r r","johnson","robert","r",NA,"mining","manager","the magyar gold mining co",NA,NA,NA
"1911","rs2759","alumni","rsm",1896,"johnson, r r","johnson","robert","r",NA,"mining","engineer","gold mine","transylvania",25.2223974,46.1840561
"1912","rs2760","alumni","rsm",1896,"johnson, r r","johnson","robert","r",NA,"mining",NA,NA,"russia",105.318756,61.52401
"1913","rs2761","alumni","rsm",1896,"johnson, r r","johnson","robert","r",NA,"mining",NA,NA,"queen",-95.7065612,37.2372279
"1914","rs2762","alumni","rsm",1896,"johnson, r r","johnson","robert","r",NA,"mining",NA,NA,"london nw",-0.1277583,51.5073509
"1915","rs2763","alumni","rsm",1851,"johnson, m w","johnson","matthew","warton",NA,"chemistry","student","royal school of mines","london",-0.1277583,51.5073509
"1916","rs2765","alumni","rsm",1896,"johnson, m w","johnson","matthew","warton",NA,"chemistry","chemist","chemistry became lecture",NA,NA,NA
"1917","rs2766","alumni","rsm",1896,"johnson, m w","johnson","matthew","warton",NA,"chemistry",NA,"st bartholomew",NA,NA,NA
"1918","rs2767","alumni","rsm",1896,"johnson, m w","johnson","matthew","warton",NA,"chemistry","chemist","the improvement of",NA,NA,NA
"1919","rs2768","alumni","rsm",1896,"johnson, m w","johnson","matthew","warton",NA,"chemistry","died",NA,"died october izth aged thirty five",NA,NA
"1920","rs2769","alumni","rsm",1896,"johnson, t s","johnson","thomas","student",NA,NA,"student",NA,"johnson",-95.5938233,37.0375241
"1921","rs2771","alumni","rsm",1896,"johnson, t s","johnson","thomas","student",NA,NA,"professor","botany the","dublin",-6.2603097,53.3498053
"1922","rs2772","alumni","rsm",1896,"johnson, t s","johnson","thomas","student",NA,NA,NA,"the herbarium science","dublin",-6.2603097,53.3498053
"1923","rs2773","alumni","rsm",1896,"johnson, t s","johnson","thomas","student",NA,NA,NA,NA,"dublin",-6.2603097,53.3498053
"1924","rs2774","alumni","rsm",1896,"johnson, t s","johnson","thomas","student",NA,NA,NA,NA,"royal coilege or science",-75.6853063,45.3985599
"1925","rs2775","alumni","rsm",1885,"jones, a c","jones","a","coppen",NA,NA,"student","royal school of mines","london",-0.1277583,51.5073509
"1926","rs2777","alumni","rsm",1896,"jones, a c","jones","a","coppen",NA,NA,"author","papers entitled",NA,NA,NA
"1927","rs2779","alumni","rsm",1896,"jones, a c","jones","a","coppen",NA,NA,NA,NA,"central",-95.7480448,37.1530589
"1928","rs2780","alumni","rsm",1896,"jones, a c","jones","a","coppen",NA,NA,NA,NA,"ins ritut fur k inisci ie analyse dav s platz switzerland",98.6928631,3.5691152
"1929","rs2781","alumni","rsm",1876,"jones, e j","jones","e","j",NA,"geology",NA,"royal school of mines","london",-0.1277583,51.5073509
"1930","rs2783","alumni","rsm",1896,"jones, e s","jones","edgar","strangways",NA,NA,NA,"the sulphide corporation",NA,NA,NA
"1931","rs2784","alumni","rsm",1896,"jones, e s","jones","edgar","strangways",NA,NA,NA,NA,"wales",-3.7837117,52.1306607
"1932","rs2785","alumni","rsm",1896,"jones, e s","jones","edgar","strangways",NA,NA,NA,"sulphxde corporation ltd",NA,NA,NA
"1933","rs2786","alumni","rsm",1896,"jones, e s","jones","edgar","strangways",NA,NA,NA,NA,"the oaks",-97.335381,37.6393953
"1934","rs2787","alumni","rsm",1896,"jones, e s","jones","edgar","strangways",NA,NA,NA,NA,"newfort monmouthshxre",-2.997664,51.584151
"1935","rs2789","alumni","rsm",1896,"jones, h e","jones","henry","e",NA,"mining","assayer","main reef gold mining co","villa",-95.7002339,37.2169135
"1936","rs2790","alumni","rsm",1896,"jones, h e","jones","henry","e",NA,"mining",NA,"main reef gold mining co","villa",-95.7002339,37.2169135
"1937","rs2792","alumni","rsm",1896,"jones, h e","jones","henry","e",NA,"mining",NA,NA,NA,NA,NA
"1938","rs2795","alumni","rsm",1896,"jones, l m","jones","lonel","m",NA,NA,"master","st dunstan",NA,NA,NA
"1939","rs2796","alumni","rsm",1896,"jones, l m","jones","lonel","m",NA,NA,NA,NA,"london",-0.1277583,51.5073509
"1940","rs2797","alumni","rsm",1896,"jones, l m","jones","lonel","m",NA,NA,NA,NA,"beaumont house llanelly south wales",-4.160248,51.680886
"1941","rs2800","alumni","rsm",1896,"jones, t","jones","thomas","",NA,NA,"inspector","science schools under",NA,NA,NA
"1942","rs2801","alumni","rsm",1896,"jones, t","jones","thomas","",NA,NA,"master","the penmorfu board",NA,NA,NA
"1943","rs2802","alumni","rsm",1896,"jones, t","jones","thomas","",NA,NA,"master","the county intermediate",NA,NA,NA
"1944","rs2803","alumni","rsm",1896,"jones, t","jones","thomas","",NA,NA,NA,NA,"north wales",-3.8080783,53.0711149
"1945","rs2804","alumni","rsm",1896,"frqndeg, n na","frqndeg","nanterns",NA,NA,NA,NA,NA,"frqndeg nantern s new quay rso card ans re",-4.359081,52.215536
"1946","rs2807","alumni","rsm",1896,"jones, t m","jones","t","mann",NA,NA,"professor","chemical and physical","oxford",-1.2577263,51.7520209
"1947","rs2808","alumni","rsm",1896,"jones, t m","jones","t","mann",NA,NA,"author","notes","woolwich",0.0675883,51.4894752
"1948","rs2809","alumni","rsm",1896,"jones, t m","jones","t","mann",NA,NA,NA,"mr herbert spencer","spencer",-94.1499569,36.1282435
"1949","rs2810","alumni","rsm",1896,"jones, t m","jones","t","mann",NA,NA,NA,NA,"justice engaged in research upon the mind in animals",NA,NA
"1950","rs2812","alumni","rsm",1896,"northam, n d","northam","north","devon",NA,"chemistry","chemist",NA,"jordan",-97.3342624,37.9973704
"1951","rs2815","alumni","rsm",1896,"northam, n d","northam","north","devon",NA,"chemistry",NA,"the firm of","late member of the firm of joynson and son paper makers",NA,NA
"1952","rs2816","alumni","rsm",1863,"judd, j w","judd","john","w",NA,"geology","student","royal school of mines","london",-0.1277583,51.5073509
"1953","rs2818","alumni","rsm",1896,"judd, j w","judd","john","w",NA,"geology","chemist","iron and steel works",NA,NA,NA
"1954","rs2819","alumni","rsm",1896,"judd, j w","judd","john","w",NA,"geology",NA,"the geological survey","sheffield",-1.470085,53.381129
"1955","rs2820","alumni","rsm",1896,"judd, j w","judd","john","w",NA,"geology",NA,"the chair of","wales",-3.7837117,52.1306607
"1956","rs2821","alumni","rsm",1896,"judd, j w","judd","john","w",NA,"geology","fellow","fellow the royal society 85",NA,NA,NA
"1957","rs2822","alumni","rsm",1896,"judd, j w","judd","john","w",NA,"geology","secretary","british association at",NA,NA,NA
"1958","rs2823","alumni","rsm",1896,"judd, j w","judd","john","w",NA,"geology","president","president the geological society 1895",NA,NA,NA
"1959","rs2824","alumni","rsm",1896,"judd, j w","judd","john","w",NA,"geology",NA,"and royal school mine",NA,NA,NA
"1960","rs2826","alumni","rsm",1896,"judd, j w","judd","john","w",NA,"geology",NA,NA,"cumberland",-78.7625185,39.6528654
"1961","rs2827","alumni","rsm",1896,"judd, j w","judd","john","w",NA,"geology",NA,NA,"london",-0.1277583,51.5073509
"1962","rs2830","alumni","rsm",1896,"kamensky, g na","kamensky","georoe",NA,NA,NA,NA,NA,"kamensky georoe",NA,NA
"1963","rs2831","alumni","rsm",1892,"kay, w h","kay","william","heppenstall",NA,"physics",NA,"royal school of mines","london",-0.1277583,51.5073509
"1964","rs2835","alumni","rsm",1896,"kay, w h","kay","william","heppenstall",NA,"physics",NA,"russia holds appointment","russia",105.318756,61.52401
"1965","rs2836","alumni","rsm",1896,"kay, w h","kay","william","heppenstall",NA,"physics",NA,"mendeleefs principles of","russia",105.318756,61.52401
"1966","rs2837","alumni","rsm",1896,"kay, w h","kay","william","heppenstall",NA,"chemistry","chemist","paper on iron works","russia",105.318756,61.52401
"1967","rs2839","alumni","rsm",1896,"kay, w h","kay","william","heppenstall",NA,"chemistry",NA,NA,"russia",105.318756,61.52401
"1968","rs2841","alumni","rsm",1896,"kay, w h","kay","william","heppenstall",NA,"chemistry",NA,NA,"bradford",-1.759398,53.795984
"1969","rs2842","alumni","rsm",1896,"kay, w h","kay","william","heppenstall",NA,"chemistry",NA,NA,"kay shuttleworth the right hon sir ughtred ames",-93.6319131,42.0307812
"1970","rs2846","alumni","rsm",1896,"kaye, f na","kaye","frederick",NA,NA,NA,NA,"harrow and london","london",-0.1277583,51.5073509
"1971","rs2847","alumni","rsm",1896,"kaye, f na","kaye","frederick",NA,NA,NA,NA,NA,"westmoreland",-96.8720215,32.7197562
"1972","rs2848","alumni","rsm",1896,"kaye, f na","kaye","frederick",NA,NA,NA,"secretary","april 1886 under","india",78.96288,20.593684
"1973","rs2849","alumni","rsm",1896,"kaye, f na","kaye","frederick",NA,NA,NA,NA,"july 1886 chancellor","lancaster",-76.3055144,40.0378755
"1974","rs2850","alumni","rsm",1896,"kaye, f na","kaye","frederick",NA,NA,NA,"secretary","july 1895 parliamentary",NA,NA,NA
"1975","rs2851","alumni","rsm",1896,"kaye, f na","kaye","frederick",NA,NA,NA,"author","since december 1885",NA,NA,NA
"1976","rs2852","alumni","rsm",1896,"kaye, f na","kaye","frederick",NA,NA,"chemistry","chemist","modem chemistry",NA,NA,NA
"1977","rs2853","alumni","rsm",1896,"kaye, f na","kaye","frederick",NA,NA,"chemistry",NA,NA,"kensington",-75.1179823,39.9934039
"1978","rs2855","alumni","rsm",1896,"kaye, f na","kaye","frederick",NA,NA,"chemistry",NA,NA,"london",-0.1277583,51.5073509
"1979","rs2857","alumni","rsm",1896,"kaye, f na","kaye","frederick",NA,NA,"chemistry","assistant","the technical schools",NA,NA,NA
"1980","rs2858","alumni","rsm",1896,"kaye, f na","kaye","frederick",NA,NA,"chemistry","lecturer","the technical",NA,NA,NA
"1981","rs2859","alumni","rsm",1896,"kaye, f na","kaye","frederick",NA,NA,"chemistry",NA,"the dcwsbury school",NA,NA,NA
"1982","rs2863","alumni","rsm",1896,"kaye, f na","kaye","frederick",NA,NA,"chemistry",NA,NA,NA,NA,NA
"1983","rs2864","alumni","rsm",1848,"kayess, j","kayess","james","",NA,NA,"student","royal school of mines","london",-0.1277583,51.5073509
"1984","rs2865","alumni","rsm",1896,"kayess, j","kayess","james","",NA,NA,NA,"the firm of",NA,NA,NA
"1985","rs2866","alumni","rsm",1896,"kayess, j","kayess","james","",NA,NA,NA,"london and manchester","of london and manchester",-2.2413155,53.4965182
"1986","rs2868","alumni","rsm",1884,"kekewich, g o","kekewich","g","o",NA,"mining","student","royal school of mines","london",-0.1277583,51.5073509
"1987","rs2869","alumni","rsm",1896,"kekewich, g o","kekewich","g","o",NA,"mining","engineer",NA,"queensland",142.7027956,-20.9175738
"1988","rs2870","alumni","rsm",1896,"kekewich, g o","kekewich","g","o",NA,"mining",NA,NA,"c o g w kekewich esq cb enucation department white",NA,NA
"1989","rs2871","alumni","rsm",1896,"hall, l na","hall","london",NA,NA,NA,NA,NA,"hall london sw",-0.177366,51.5009088
"1990","rs2873","alumni","rsm",1896,"kelsall, w","kelsall","william","",NA,NA,"assistant","northern railway",NA,NA,NA
"1991","rs2875","alumni","rsm",1896,"kelsall, w","kelsall","william","",NA,NA,NA,NA,"park view sydenham place",144.7740855,-37.7073053
"1992","rs2878","alumni","rsm",1896,"kelsall, w","kelsall","william","",NA,NA,"manager","the scientific section",NA,NA,NA
"1993","rs2879","alumni","rsm",1896,"kelsall, w","kelsall","william","",NA,NA,"surveyor","the city and","kimberley",24.7499112,-28.7282384
"1994","rs2880","alumni","rsm",1896,"kelsall, w","kelsall","william","",NA,"mining","manager",NA,"johannesburg",28.0473051,-26.2041028
"1995","rs2881","alumni","rsm",1896,"kelsall, w","kelsall","william","",NA,"mining",NA,NA,"johannesburg",28.0473051,-26.2041028
"1996","rs2882","alumni","rsm",1896,"kelsall, w","kelsall","william","",NA,"mining",NA,"and suburban silver mining co",NA,NA,NA
"1997","rs2884","alumni","rsm",1880,"kendall, p f","kendall","percy","fry",NA,"geology","student","royal school of mines","london",-0.1277583,51.5073509
"1998","rs2885","alumni","rsm",1896,"kendall, p f","kendall","percy","fry",NA,"geology","fellow","owens college","berkeley",-122.273042,37.8715226
"1999","rs2886","alumni","rsm",1896,"kendall, p f","kendall","percy","fry",NA,"geology","assistant","owens college manchester","manchester",-2.2426305,53.4807593
"2000","rs2888","alumni","rsm",1896,"kendall, p f","kendall","percy","fry",NA,"geology","lecturer","the yorkshire college","yorkshire",-95.9250798,36.0333234
"2001","rs2889","alumni","rsm",1896,"kendall, p f","kendall","percy","fry",NA,"geology",NA,NA,"woonland terrace stainbeck lane chapel allertqn lei ds",-1.5534516,53.8305586
"2002","rs2890","alumni","rsm",1854,"kennedy, m","kennedy","myles","",NA,NA,"student","royal school of mines","london",-0.1277583,51.5073509
"2003","rs2892","alumni","rsm",1896,"kennedy, m","kennedy","myles","",NA,NA,"owner","and manager iron mine",NA,NA,NA
"2004","rs2893","alumni","rsm",1896,"kennedy, m","kennedy","myles","",NA,NA,NA,NA,"kensington",-75.1179823,39.9934039
"2005","rs2894","alumni","rsm",1896,"kennedy, m","kennedy","myles","",NA,NA,"died",NA,"died",NA,NA
"2006","rs2896","alumni","rsm",1896,"kent, w s","kent","w","saville",NA,NA,NA,NA,NA,NA,NA
"2007","rs2897","alumni","rsm",1890,"kerr, e o","kerr","e","o",NA,"mining","student","royal school of mines","london",-0.1277583,51.5073509
"2008","rs2898","alumni","rsm",1896,"kerr, e o","kerr","e","o",NA,"mining","assayer","the ferreira gold mining co",NA,NA,NA
"2009","rs2899","alumni","rsm",1896,"kerr, e o","kerr","e","o",NA,"mining","surveyor","the wolhuter gold mining co","johannesburg",28.0473051,-26.2041028
"2010","rs2901","alumni","rsm",1896,"kerr, e o","kerr","e","o",NA,"mining",NA,"wolhuter gold mining co","c o wolhuter gold mining co ohannesburg sar",28.0687372,-26.2085773
"2011","rs2903","alumni","rsm",1896,"kinlogh, a d","kinlogh","archibald","david",NA,"mining","engineer","main reef gold mining co","villa",-95.7002339,37.2169135
"2012","rs2904","alumni","rsm",1896,"kinlogh, a d","kinlogh","archibald","david",NA,"mining","assistant","and jack gold mining co",NA,NA,NA
"2013","rs2905","alumni","rsm",1896,"kinlogh, a d","kinlogh","archibald","david",NA,"mining",NA,"the unified gold mining co","transvaal",-81.1830974,43.2325617
"2014","rs2906","alumni","rsm",1896,"kinlogh, a d","kinlogh","archibald","david",NA,"mining",NA,NA,"po box ohannesbiirg sar permanentaddress gourdie",NA,NA
"2015","rs2910","alumni","rsm",1896,"dunkeld, n na","dunkeld","nb",NA,NA,NA,"assistant","claud vautin esq",NA,NA,NA
"2016","rs2911","alumni","rsm",1896,"dunkeld, n na","dunkeld","nb",NA,NA,NA,NA,"gold extraction co ltd",NA,NA,NA
"2017","rs2912","alumni","rsm",1896,"dunkeld, n na","dunkeld","nb",NA,NA,NA,NA,"the electrolytic separation",NA,NA,NA
"2018","rs2913","alumni","rsm",1896,"dunkeld, n na","dunkeld","nb",NA,NA,NA,NA,NA,"abbey road st oiin s wood london nw",-0.1780759,51.5320754
"2019","rs2915","alumni","rsm",1896,"kirman, w","kirman","walter","",NA,NA,"scholar","manchester 85 took","manchester",-2.2426305,53.4807593
"2020","rs2916","alumni","rsm",1896,"kirman, w","kirman","walter","",NA,NA,"associate","science 1888 associateship",NA,NA,NA
"2021","rs2918","alumni","rsm",1896,"kirman, w","kirman","walter","",NA,NA,NA,"the royal college",NA,NA,NA
"2022","rs2919","alumni","rsm",1896,"kirman, w","kirman","walter","",NA,NA,"analyst","a large creamery",NA,NA,NA
"2023","rs2920","alumni","rsm",1896,"kirman, w","kirman","walter","",NA,NA,"author","dr t e",NA,NA,NA
"2024","rs2921","alumni","rsm",1896,"kirman, w","kirman","walter","",NA,NA,NA,NA,"ofa paper on thiosul phuric acid in the journ chem soc",NA,NA
"2025","rs2924","alumni","rsm",1896,"kitchener, a b","kitchener","arthur","b",NA,"mining","manager","the trojes silver mining co",NA,NA,NA
"2026","rs2925","alumni","rsm",1896,"kitchener, a b","kitchener","arthur","b",NA,"mining","manager","the bonanza gold mining co","bonanza",-97.2271863,37.7489413
"2027","rs2926","alumni","rsm",1896,"kitchener, a b","kitchener","arthur","b",NA,"mining",NA,NA,"new zealand",174.885971,-40.900557
"2028","rs2927","alumni","rsm",1896,"kitchener, a b","kitchener","arthur","b",NA,"mining",NA,NA,"waiiii ivio grange dunback otago new zealand",170.6290892,-45.384536
"2029","rs2928","alumni","rsm",1888,"kitto, n","kitto","nono","",NA,"mining",NA,"royal school of mines","london",-0.1277583,51.5073509
"2030","rs2930","alumni","rsm",1896,"kitto, n","kitto","nono","",NA,"mining","assistant","manager the alamillos mine",NA,NA,NA
"2031","rs2931","alumni","rsm",1896,"kitto, n","kitto","nono","",NA,"mining",NA,NA,"linares",-3.6369803,38.0969098
"2032","rs2932","alumni","rsm",1896,"kitto, n","kitto","nono","",NA,"mining",NA,NA,"foxedale isle or man",-4.6384835,54.1692615
"2033","rs2937","alumni","rsm",1896,"knowlton, a r","knowlton","a","r",NA,"mining","assistant","the ferreira gold mining co",NA,NA,NA
"2034","rs2938","alumni","rsm",1896,"knowlton, a r","knowlton","a","r",NA,"mining","manager","the modderfontein gold","johannesburg",28.0473051,-26.2041028
"2035","rs2939","alumni","rsm",1896,"knowlton, a r","knowlton","a","r",NA,"mining",NA,"co ltd","mining co ltd",-81.0971976,46.4411481
"2036","rs2940","alumni","rsm",1891,"lacey, h b","lacey","henry","b",NA,NA,"student","royal school of mines","london",-0.1277583,51.5073509
"2037","rs2943","alumni","rsm",1896,"lacey, h b","lacey","henry","b",NA,NA,NA,NA,"london",-0.1277583,51.5073509
"2038","rs2944","alumni","rsm",1896,"lacey, h b","lacey","henry","b",NA,NA,"lecturer","the south","london",-0.1277583,51.5073509
"2039","rs2946","alumni","rsm",1896,"lacey, h b","lacey","henry","b",NA,NA,NA,NA,"london",-0.1277583,51.5073509
"2040","rs2947","alumni","rsm",1896,"lacey, h b","lacey","henry","b",NA,NA,NA,NA,"central avenue clarendon park leicester",-1.1148368,52.619228
"2041","rs2948","alumni","rsm",1888,"lanchester, f w","lanchester","f","w",NA,NA,"student","royal school of mines","london",-0.1277583,51.5073509
"2042","rs2949","alumni","rsm",1886,"lang, c","lang","c","",NA,NA,"student","royal school of mines","london",-0.1277583,51.5073509
"2043","rs2950","alumni","rsm",1896,"lang, c","lang","c","",NA,NA,"assistant","the johnstone foundry",NA,NA,NA
"2044","rs2951","alumni","rsm",1896,"lang, c","lang","c","",NA,NA,NA,NA,"ti ie johnstone foundry onns rone nb",NA,NA
"2045","rs2952","alumni","rsm",1892,"lang, s a","lang","s","a",NA,NA,"student","royal school of mines","london",-0.1277583,51.5073509
"2046","rs2953","alumni","rsm",1870,"law, c o","law","channell","o",NA,"metallurgy",NA,"royal school of mines","london",-0.1277583,51.5073509
"2047","rs2959","alumni","rsm",1896,"law, c o","law","channell","o",NA,"metallurgy",NA,"years mine",NA,NA,NA
"2048","rs2960","alumni","rsm",1896,"law, c o","law","channell","o",NA,"metallurgy","surveyor","and engineer the mine",NA,NA,NA
"2049","rs2961","alumni","rsm",1896,"law, c o","law","channell","o",NA,"mining","lecturer","the cumberland county","cumberland",-78.7625185,39.6528654
"2050","rs2962","alumni","rsm",1896,"law, c o","law","channell","o",NA,"mining",NA,"the royal school mine",NA,NA,NA
"2051","rs2963","alumni","rsm",1896,"law, c o","law","channell","o",NA,"mining","professor","south african school mine","kimberley",24.7499112,-28.7282384
"2052","rs2964","alumni","rsm",1896,"law, c o","law","channell","o",NA,"mining",NA,"or mine",NA,NA,NA
"2053","rs2965","alumni","rsm",1896,"law, c o","law","channell","o",NA,"mining",NA,NA,"i law",-95.631747,37.0359925
"2054","rs2966","alumni","rsm",1893,"laws, b c","laws","b","c",NA,"physics",NA,"royal school of mines","london",-0.1277583,51.5073509
"2055","rs2967","alumni","rsm",1887,"laws, b c","laws","b","c",NA,"mining",NA,"royal school of mines","london",-0.1277583,51.5073509
"2056","rs2969","alumni","rsm",1896,"laws, b c","laws","b","c",NA,"mining","engineer",NA,"caylloma",-71.601445,-15.6378116
"2057","rs2970","alumni","rsm",1896,"laws, b c","laws","b","c",NA,"mining",NA,"the colenbrander development co",NA,NA,NA
"2058","rs2971","alumni","rsm",1896,"laws, b c","laws","b","c",NA,"mining",NA,"development co",NA,NA,NA
"2059","rs2972","alumni","rsm",1896,"laws, b c","laws","b","c",NA,"mining",NA,NA,"f nc ey lodce north",-80.8422396,35.2273405
"2060","rs2973","alumni","rsm",1896,"finchley, l na","finchley","london",NA,NA,NA,NA,NA,"finchley london nw",-0.1979547,51.5971434
"2061","rs2974","alumni","rsm",1883,"layzell, j","layzell","james","",NA,NA,"student","royal school of mines","london",-0.1277583,51.5073509
"2062","rs2977","alumni","rsm",1896,"layzell, j","layzell","james","",NA,NA,NA,NA,"hampton",-76.3452218,37.0298687
"2063","rs2978","alumni","rsm",1896,"layzell, j","layzell","james","",NA,NA,NA,NA,"london wc",0.0171226,51.6345198
"2064","rs2979","alumni","rsm",1893,"lea, f c","lea","f","c",NA,"physics",NA,"royal school of mines","london",-0.1277583,51.5073509
"2065","rs2983","alumni","rsm",1896,"leadley, l h","leadley","lews","henry",NA,NA,NA,NA,"valley",-94.6474474,36.835068
"2066","rs2984","alumni","rsm",1896,"leadley, l h","leadley","lews","henry",NA,NA,NA,NA,"valley",-94.6474474,36.835068
"2067","rs2985","alumni","rsm",1896,"leadley, l h","leadley","lews","henry",NA,NA,NA,NA,"sw nden road dewsbury",-1.6330378,53.693633
"2068","rs2986","alumni","rsm",1864,"lebour, g a","lebour","geqrge","a",NA,"geology","student","royal school of mines","london",-0.1277583,51.5073509
"2069","rs2988","alumni","rsm",1896,"lebour, g a","lebour","geqrge","a",NA,"geology",NA,"england and wales","england",-1.1743197,52.3555177
"2070","rs2989","alumni","rsm",1896,"lebour, g a","lebour","geqrge","a",NA,"geology","professor","geology the",NA,NA,NA
"2071","rs2990","alumni","rsm",1896,"lebour, g a","lebour","geqrge","a",NA,"geology","author","geological map of","newcastle",-1.61778,54.978252
"2072","rs2991","alumni","rsm",1896,"lebour, g a","lebour","geqrge","a",NA,"geology",NA,"northumberland and durham",NA,NA,NA
"2073","rs2992","alumni","rsm",1896,"lebour, g a","lebour","geqrge","a",NA,"geology",NA,NA,"durham collece or sc ence newcastle on tyne",-1.627714,54.9667014
"2074","rs2993","alumni","rsm",1882,"lee, g","lee","george","",NA,NA,"student","royal school of mines","london",-0.1277583,51.5073509
"2075","rs2994","alumni","rsm",1855,"lee, g","lee","george","",NA,NA,"student","royal school of mines","london",-0.1277583,51.5073509
"2076","rs2995","alumni","rsm",1896,"lee, g","lee","george","",NA,"chemistry","teacher","chemistry staflordshire",NA,NA,NA
"2077","rs2997","alumni","rsm",1896,"lee, g","lee","george","",NA,"chemistry",NA,NA,NA,NA,NA
"2078","rs2998","alumni","rsm",1889,"lefroy, g a","lefroy","georce","anthony",NA,"geology","student","royal school of mines","london",-0.1277583,51.5073509
"2079","rs3000","alumni","rsm",1896,"lefroy, g a","lefroy","georce","anthony",NA,"geology","surveyor","perak","chief surveyor at perak",101.090109,4.5921126
"2080","rs3001","alumni","rsm",1896,"taiping, p na","taiping","perak",NA,NA,NA,NA,NA,"taiping perak straits settlements",100.7416339,4.851932
"2081","rs3003","alumni","rsm",1896,"leitoh, a","leitoh","angus","",NA,"mechanics","mechanic","the royal collegc",NA,NA,NA
"2082","rs3004","alumni","rsm",1896,"leitoh, a","leitoh","angus","",NA,"mechanics",NA,NA,"john street paisley nb",-4.440114,55.847258
"2083","rs3006","alumni","rsm",1863,"leviok, g","leviok","g","",NA,NA,"student","royal school of mines","london",-0.1277583,51.5073509
"2084","rs3008","alumni","rsm",1896,"leviok, t","leviok","thomas","",NA,NA,"metallurgist",NA,"sometime practising as metallurgist in australia",NA,NA
"2085","rs3010","alumni","rsm",1896,"lewis, h l","lewis","henry","l",NA,NA,NA,NA,"wales",-3.7837117,52.1306607
"2086","rs3011","alumni","rsm",1896,"lewis, h l","lewis","henry","l",NA,NA,NA,NA,"cyn glas bridgend souti",-3.576945,51.504286
"2087","rs3012","alumni","rsm",1874,"leyson, w","leyson","william","",NA,"metallurgy",NA,"royal school of mines","london",-0.1277583,51.5073509
"2088","rs3014","alumni","rsm",1896,"lezard, h l","lezard","herbert","l",NA,"mining","assayer","the comet and",NA,NA,NA
"2089","rs3015","alumni","rsm",1896,"lezard, h l","lezard","herbert","l",NA,"mining","surveyor","surveyor east rand proprietary mine","transvaal",-81.1830974,43.2325617
"2090","rs3016","alumni","rsm",1896,"lezard, h l","lezard","herbert","l",NA,"mining",NA,"messrs lezard and co","c o messrs lezard and co johannesburg sar",28.0473051,-26.2041028
"2091","rs3018","alumni","rsm",1896,"lichtenburg, e","lichtenburg","ernest","",NA,NA,NA,NA,"wales",-3.7837117,52.1306607
"2092","rs3019","alumni","rsm",1896,"lichtenburg, e","lichtenburg","ernest","",NA,NA,"manager","tillery steam coal co ltd",NA,NA,NA
"2093","rs3020","alumni","rsm",1896,"lichtenburg, e","lichtenburg","ernest","",NA,NA,NA,NA,"wales",-3.7837117,52.1306607
"2094","rs3021","alumni","rsm",1896,"lichtenburg, e","lichtenburg","ernest","",NA,NA,NA,"messrs w1lis and co ltd",NA,NA,NA
"2095","rs3022","alumni","rsm",1896,"lichtenburg, e","lichtenburg","ernest","",NA,NA,NA,NA,"bu ldincs tithebarn street liverpool",-2.9897654,53.4096408
"2096","rs3025","alumni","rsm",1896,"lieving, e","lieving","e","",NA,NA,NA,NA,"permanent",-95.9036401,36.0162402
"2097","rs3029","alumni","rsm",1896,"lindon, e b","lindon","edward","byron",NA,NA,NA,"victoria and thence","lancaster",-76.3055144,40.0378755
"2098","rs3030","alumni","rsm",1896,"lindon, e b","lindon","edward","byron",NA,NA,"miner","where he was appointed mine","queensland",142.7027956,-20.9175738
"2099","rs3031","alumni","rsm",1896,"lindon, e b","lindon","edward","byron",NA,"mining","engineer",NA,"brisbane",153.0251235,-27.4697707
"2100","rs3032","alumni","rsm",1896,"lindon, e b","lindon","edward","byron",NA,"mining","author","certain papers on","australia",133.775136,-25.274398
"2101","rs3033","alumni","rsm",1896,"lindon, e b","lindon","edward","byron",NA,"mining",NA,"queensland killed in","queensland",142.7027956,-20.9175738
